txn_id,account_id,counterparty_id,timestamp,amount,channel,txn_type,currency
TXN00020864,ACC002191,ACC001785,2026-09-14 15:42:40,1016.49,branch,transfer,NAD
TXN00047879,ACC000405,ACC000026,2026-09-14 15:42:40,194.66,atm,payment,NAD
TXN00039777,ACC001349,ACC002162,2026-09-14 15:42:40,1357.53,atm,transfer,NAD
TXN00021352,ACC002401,ACC002751,2026-09-14 15:42:40,772.73,mobile,payment,NAD
TXN00039770,ACC002158,ACC000918,2026-09-14 15:42:40,2148.23,internet,transfer,NAD
TXN00036755,ACC001180,ACC001302,2026-09-14 15:42:40,117.39,mobile,transfer,NAD
TXN00068805,ACC001005,ACC003521,2026-09-14 15:42:40,32484.52,mobile,deposit,NAD
TXN00035996,ACC001525,ACC003782,2026-09-14 15:42:40,1180.53,mobile,transfer,NAD
TXN00036704,ACC002769,ACC004704,2026-09-14 15:42:40,353.03,internet,withdrawal,NAD
TXN00056135,ACC002378,ACC001809,2026-09-14 15:42:40,1106.83,internet,transfer,NAD
TXN00009609,ACC002839,ACC002048,2026-09-14 15:42:40,1608.71,internet,withdrawal,NAD
TXN00068898,ACC000489,ACC003931,2026-09-14 15:42:40,158.92,branch,withdrawal,NAD
TXN00005407,ACC003265,ACC003911,2026-09-14 15:42:40,3265.06,branch,withdrawal,NAD
TXN00046747,ACC003700,ACC004208,2026-09-14 15:42:40,6803.85,atm,deposit,NAD
TXN00040397,ACC003173,ACC001565,2026-09-14 15:42:40,201.08,internet,payment,NAD
TXN00062721,ACC004984,ACC001820,2026-09-14 15:42:40,199.41,mobile,withdrawal,NAD
TXN00030765,ACC002181,ACC001918,2026-09-14 15:42:40,507.95,mobile,deposit,NAD
TXN00064122,ACC000161,ACC000280,2026-09-14 15:42:40,251.34,branch,transfer,NAD
TXN00066749,ACC001682,ACC003057,2026-09-14 15:42:40,65.27,internet,withdrawal,NAD
TXN00043765,ACC004049,ACC003897,2026-09-14 15:42:40,954.09,mobile,deposit,NAD
TXN00043784,ACC003144,ACC001136,2026-09-14 15:42:40,1125.23,atm,payment,NAD
TXN00060388,ACC000344,ACC003998,2026-09-14 15:42:40,25.7,branch,deposit,NAD
TXN00070823,ACC000218,ACC001724,2026-09-14 15:42:40,310.65,atm,transfer,NAD
TXN00053696,ACC004277,ACC001763,2026-09-14 15:42:40,435.27,branch,deposit,NAD
TXN00040315,ACC000399,ACC004805,2026-09-14 15:42:40,13282.88,mobile,transfer,NAD
TXN00060412,ACC001295,ACC002192,2026-09-14 15:42:40,9432.82,internet,transfer,NAD
TXN00064388,ACC000547,ACC004117,2026-09-14 15:42:40,357.27,atm,transfer,NAD
TXN00067824,ACC000008,ACC002911,2026-09-14 15:42:40,3966.15,branch,transfer,NAD
TXN00062259,ACC001906,ACC002353,2026-09-14 15:42:40,784.69,branch,withdrawal,NAD
TXN00069567,ACC004928,ACC004838,2026-09-14 15:42:40,352.17,branch,deposit,NAD
TXN00005604,ACC003657,ACC000764,2026-09-14 15:42:40,424.42,atm,withdrawal,NAD
TXN00073910,ACC004812,ACC003471,2026-09-14 15:42:40,23.56,atm,withdrawal,NAD
TXN00046782,ACC003538,ACC002431,2026-09-14 15:42:40,324.0,branch,deposit,NAD
TXN00065409,ACC003778,ACC002408,2026-09-14 15:42:40,574.09,mobile,payment,NAD
TXN00074241,ACC004339,ACC002936,2026-09-14 15:42:40,181.4,mobile,deposit,NAD
TXN00021209,ACC004538,ACC003915,2026-09-14 15:42:40,123.49,atm,payment,NAD
TXN00013851,ACC000137,ACC000834,2026-09-14 15:42:40,384.66,internet,deposit,NAD
TXN00029399,ACC000050,ACC002165,2026-09-14 15:42:40,131.81,mobile,transfer,NAD
TXN00061686,ACC003340,ACC000221,2026-09-14 15:42:40,166.12,internet,transfer,NAD
TXN00011210,ACC004204,ACC001156,2026-09-14 15:42:40,17.03,internet,transfer,NAD
TXN00055302,ACC003682,ACC001725,2026-09-14 15:42:40,9736.53,mobile,transfer,NAD
TXN00067727,ACC002149,ACC004151,2026-09-14 15:42:40,76.51,internet,withdrawal,NAD
TXN00021966,ACC003805,ACC000946,2026-09-14 15:42:40,188.64,atm,transfer,NAD
TXN00071130,ACC004605,ACC002523,2026-09-14 15:42:40,576.62,mobile,withdrawal,NAD
TXN00057388,ACC003979,ACC000218,2026-09-14 15:42:40,870.83,mobile,deposit,NAD
TXN00054522,ACC001354,ACC001375,2026-09-14 15:42:40,354.96,internet,payment,NAD
TXN00010447,ACC003170,ACC003708,2026-09-14 15:42:40,49.27,mobile,deposit,NAD
TXN00025117,ACC001475,ACC003294,2026-09-14 15:42:40,2541.03,branch,payment,NAD
TXN00004145,ACC001004,ACC002307,2026-09-14 15:42:40,189.37,branch,deposit,NAD
TXN00068225,ACC001700,ACC000983,2026-09-14 15:42:40,133.38,branch,transfer,NAD
TXN00017583,ACC002837,ACC000359,2026-09-14 15:42:40,717.07,atm,deposit,NAD
TXN00012904,ACC003182,ACC002979,2026-09-14 15:42:40,1044.04,branch,payment,NAD
TXN00050389,ACC002748,ACC003446,2026-09-14 15:42:40,116.38,internet,deposit,NAD
TXN00036167,ACC001348,ACC003752,2026-09-14 15:42:40,143.14,atm,withdrawal,NAD
TXN00058652,ACC000967,ACC001499,2026-09-14 15:42:40,139.41,branch,deposit,NAD
TXN00034931,ACC001428,ACC000191,2026-09-14 15:42:40,615.78,mobile,payment,NAD
TXN00031313,ACC002490,ACC002491,2026-09-14 15:42:40,200.79,mobile,transfer,NAD
TXN00058496,ACC002707,ACC001081,2026-09-14 15:42:40,110.5,branch,deposit,NAD
TXN00065901,ACC003033,ACC003966,2026-09-14 15:42:40,1286.34,internet,payment,NAD
TXN00028670,ACC001881,ACC003212,2026-09-14 15:42:40,150.0,atm,transfer,NAD
TXN00017701,ACC001531,ACC002731,2026-09-14 15:42:40,86.33,internet,deposit,NAD
TXN00034984,ACC001585,ACC004218,2026-09-14 15:42:40,691.46,branch,withdrawal,NAD
TXN00003466,ACC002870,ACC001847,2026-09-14 15:42:40,1529.72,branch,transfer,NAD
TXN00045935,ACC000981,ACC004567,2026-09-14 15:42:40,698.8,atm,transfer,NAD
TXN00045974,ACC000476,ACC004298,2026-09-14 15:42:40,691.7,internet,deposit,NAD
TXN00003762,ACC003494,ACC004001,2026-09-14 15:42:40,134.0,internet,payment,NAD
TXN00038508,ACC001735,ACC001647,2026-09-14 15:42:40,932.97,branch,withdrawal,NAD
TXN00045762,ACC001779,ACC003283,2026-09-14 15:42:40,465.78,branch,transfer,NAD
TXN00052038,ACC000697,ACC004975,2026-09-14 15:42:40,18.19,mobile,payment,NAD
TXN00067139,ACC000608,ACC000575,2026-09-14 15:42:40,319.04,branch,transfer,NAD
TXN00011094,ACC000082,ACC002224,2026-09-14 15:42:40,2502.05,mobile,withdrawal,NAD
TXN00067107,ACC004440,ACC001067,2026-09-14 15:42:40,962.72,atm,deposit,NAD
TXN00034490,ACC003372,ACC000010,2026-09-14 15:42:40,8.99,atm,deposit,NAD
TXN00038110,ACC000581,ACC002449,2026-09-14 15:42:40,137.84,branch,withdrawal,NAD
TXN00004873,ACC001167,ACC002918,2026-09-14 15:42:40,19.32,atm,payment,NAD
TXN00062001,ACC003298,ACC001012,2026-09-14 15:42:40,1789.64,mobile,payment,NAD
TXN00036040,ACC003559,ACC003694,2026-09-14 15:42:40,511.41,mobile,transfer,NAD
TXN00019201,ACC000086,ACC002666,2026-09-14 15:42:40,78.5,atm,transfer,NAD
TXN00004679,ACC000251,ACC000981,2026-09-14 15:42:40,324.56,internet,deposit,NAD
TXN00017209,ACC003659,ACC002339,2026-09-14 15:42:40,202.88,atm,withdrawal,NAD
TXN00058782,ACC002507,ACC004630,2026-09-14 15:42:40,344.06,atm,transfer,NAD
TXN00028558,ACC003276,ACC004253,2026-09-14 15:42:40,1122.79,internet,deposit,NAD
TXN00071319,ACC000942,ACC000648,2026-09-14 15:42:40,55.08,mobile,payment,NAD
TXN00045044,ACC002799,ACC003814,2026-09-14 15:42:40,1406.32,branch,transfer,NAD
TXN00060707,ACC003710,ACC004447,2026-09-14 15:42:40,748.1,internet,transfer,NAD
TXN00053072,ACC000300,ACC002140,2026-09-14 15:42:40,1148.68,branch,withdrawal,NAD
TXN00039474,ACC001785,ACC004176,2026-09-14 15:42:40,41.45,atm,transfer,NAD
TXN00023951,ACC001058,ACC000880,2026-09-14 15:42:40,503.13,internet,payment,NAD
TXN00028567,ACC000087,ACC000875,2026-09-14 15:42:40,104.46,atm,transfer,NAD
TXN00009965,ACC001889,ACC000475,2026-09-14 15:42:40,371.35,branch,transfer,NAD
TXN00012666,ACC004070,ACC004249,2026-09-14 15:42:40,1099.65,branch,deposit,NAD
TXN00014498,ACC000047,ACC004494,2026-09-14 15:42:40,625.66,branch,payment,NAD
TXN00014472,ACC000981,ACC000789,2026-09-14 15:42:40,177.31,atm,transfer,NAD
TXN00036545,ACC001094,ACC001916,2026-09-14 15:42:40,298.76,branch,transfer,NAD
TXN00027507,ACC003459,ACC000790,2026-09-14 15:42:40,514.14,atm,deposit,NAD
TXN00060765,ACC003018,ACC002110,2026-09-14 15:42:40,51.0,internet,transfer,NAD
TXN00001904,ACC002864,ACC000807,2026-09-14 15:42:40,282.59,internet,deposit,NAD
TXN00035402,ACC002727,ACC003601,2026-09-14 15:42:40,1459.86,mobile,transfer,NAD
TXN00068349,ACC001983,ACC003107,2026-09-14 15:42:40,1776.8,internet,payment,NAD
TXN00013436,ACC004609,ACC001802,2026-09-14 15:42:40,42.58,atm,transfer,NAD
TXN00065033,ACC001756,ACC001706,2026-09-14 15:42:40,133.82,mobile,withdrawal,NAD
TXN00064888,ACC004726,ACC002578,2026-09-14 15:42:40,560.25,mobile,payment,NAD
TXN00072558,ACC003892,ACC004839,2026-09-14 15:42:40,67.48,branch,deposit,NAD
TXN00068390,ACC002593,ACC000598,2026-09-14 15:42:40,388.2,mobile,payment,NAD
TXN00049472,ACC002309,ACC000923,2026-09-14 15:42:40,155.19,mobile,withdrawal,NAD
TXN00052388,ACC003609,ACC002177,2026-09-14 15:42:40,1727.46,atm,withdrawal,NAD
TXN00056594,ACC000096,ACC004707,2026-09-14 15:42:40,476.77,atm,withdrawal,NAD
TXN00065713,ACC001888,ACC004187,2026-09-14 15:42:40,84.21,mobile,payment,NAD
TXN00065448,ACC002111,ACC004871,2026-09-14 15:42:40,816.35,internet,deposit,NAD
TXN00052431,ACC002868,ACC004802,2026-09-14 15:42:40,1318.87,atm,payment,NAD
TXN00047692,ACC001501,ACC002526,2026-09-14 15:42:40,9271.18,mobile,transfer,NAD
TXN00024682,ACC004048,ACC004816,2026-09-14 15:42:40,262.64,internet,transfer,NAD
TXN00042832,ACC002276,ACC000707,2026-09-14 15:42:40,3138.94,atm,deposit,NAD
TXN00055803,ACC002198,ACC004958,2026-09-14 15:42:40,64.34,mobile,payment,NAD
TXN00067251,ACC002702,ACC002448,2026-09-14 15:42:40,3379.98,branch,deposit,NAD
TXN00060131,ACC003681,ACC002736,2026-09-14 15:42:40,1367.39,atm,payment,NAD
TXN00069083,ACC000451,ACC002746,2026-09-14 15:42:40,1899.29,branch,transfer,NAD
TXN00006638,ACC004909,ACC001584,2026-09-14 15:42:40,639.17,internet,withdrawal,NAD
TXN00016337,ACC003477,ACC004003,2026-09-14 15:42:40,20.1,internet,withdrawal,NAD
TXN00053428,ACC004853,ACC004897,2026-09-14 15:42:40,1012.39,mobile,transfer,NAD
TXN00029420,ACC000800,ACC002142,2026-09-14 15:42:40,546.3,atm,withdrawal,NAD
TXN00053702,ACC002342,ACC004845,2026-09-14 15:42:40,1244.38,atm,payment,NAD
TXN00071669,ACC000683,ACC002000,2026-09-14 15:42:40,687.93,mobile,transfer,NAD
TXN00049484,ACC004182,ACC002989,2026-09-14 15:42:40,297.01,atm,payment,NAD
TXN00033921,ACC004508,ACC002260,2026-09-14 15:42:40,305.59,internet,payment,NAD
TXN00037203,ACC001044,ACC002603,2026-09-14 15:42:40,465.19,mobile,deposit,NAD
TXN00055014,ACC003438,ACC002318,2026-09-14 15:42:40,242.44,branch,transfer,NAD
TXN00063274,ACC004700,ACC004647,2026-09-14 15:42:40,84.82,atm,transfer,NAD
TXN00008619,ACC002070,ACC004440,2026-09-14 15:42:40,1760.59,internet,payment,NAD
TXN00032577,ACC001181,ACC000805,2026-09-14 15:42:40,4781.68,atm,withdrawal,NAD
TXN00023688,ACC003315,ACC002227,2026-09-14 15:42:40,1167.04,mobile,withdrawal,NAD
TXN00072746,ACC004998,ACC000741,2026-09-14 15:42:40,294.83,branch,payment,NAD
TXN00026465,ACC003268,ACC001723,2026-09-14 15:42:40,23.87,mobile,deposit,NAD
TXN00067386,ACC002562,ACC004076,2026-09-14 15:42:40,86.5,mobile,transfer,NAD
TXN00071850,ACC003948,ACC003133,2026-09-14 15:42:40,55.61,internet,withdrawal,NAD
TXN00069465,ACC000157,ACC000147,2026-09-14 15:42:40,4893.07,mobile,withdrawal,NAD
TXN00012260,ACC003008,ACC000040,2026-09-14 15:42:40,539.18,internet,deposit,NAD
TXN00025786,ACC003220,ACC001325,2026-09-14 15:42:40,54.56,mobile,transfer,NAD
TXN00009001,ACC003514,ACC002598,2026-09-14 15:42:40,111.73,mobile,transfer,NAD
TXN00028593,ACC001568,ACC000867,2026-09-14 15:42:41,1110.22,mobile,payment,NAD
TXN00001577,ACC004028,ACC004728,2026-09-14 15:42:41,418.76,mobile,withdrawal,NAD
TXN00066098,ACC001270,ACC001374,2026-09-14 15:42:41,2058.47,mobile,deposit,NAD
TXN00060782,ACC004236,ACC004401,2026-09-14 15:42:41,1524.87,internet,transfer,NAD
TXN00001810,ACC001145,ACC000143,2026-09-14 15:42:41,359.11,atm,withdrawal,NAD
TXN00064946,ACC002979,ACC001471,2026-09-14 15:42:41,1089.82,branch,deposit,NAD
TXN00000285,ACC004349,ACC001487,2026-09-14 15:42:41,1470.93,mobile,transfer,NAD
TXN00056116,ACC001243,ACC004643,2026-09-14 15:42:41,1212.25,internet,withdrawal,NAD
TXN00007952,ACC004139,ACC003283,2026-09-14 15:42:41,20069.95,atm,deposit,NAD
TXN00021836,ACC004276,ACC001371,2026-09-14 15:42:41,1428.04,mobile,transfer,NAD
TXN00058672,ACC000021,ACC002359,2026-09-14 15:42:41,85.3,mobile,withdrawal,NAD
TXN00073335,ACC003921,ACC004276,2026-09-14 15:42:41,396.15,atm,transfer,NAD
TXN00020587,ACC003197,ACC001828,2026-09-14 15:42:41,9090.58,internet,payment,NAD
TXN00051378,ACC002465,ACC000464,2026-09-14 15:42:41,3968.21,mobile,payment,NAD
TXN00019034,ACC000555,ACC001494,2026-09-14 15:42:41,95.11,mobile,transfer,NAD
TXN00067564,ACC004462,ACC000092,2026-09-14 15:42:41,2927.79,internet,deposit,NAD
TXN00050426,ACC000308,ACC000297,2026-09-14 15:42:41,422.57,internet,deposit,NAD
TXN00011072,ACC000997,ACC000475,2026-09-14 15:42:41,753.35,branch,transfer,NAD
TXN00060800,ACC000922,ACC004942,2026-09-14 15:42:41,72.24,internet,withdrawal,NAD
TXN00020708,ACC002436,ACC003275,2026-09-14 15:42:41,54.91,atm,payment,NAD
TXN00066366,ACC004355,ACC003013,2026-09-14 15:42:41,213.56,branch,payment,NAD
TXN00063799,ACC000951,ACC002880,2026-09-14 15:42:41,56.99,atm,transfer,NAD
TXN00063034,ACC004489,ACC003956,2026-09-14 15:42:41,891.62,atm,payment,NAD
TXN00028563,ACC002508,ACC004234,2026-09-14 15:42:41,1820.72,internet,withdrawal,NAD
TXN00074312,ACC002716,ACC001073,2026-09-14 15:42:41,443.78,internet,withdrawal,NAD
TXN00026738,ACC002374,ACC000688,2026-09-14 15:42:41,56.08,mobile,payment,NAD
TXN00059614,ACC000586,ACC004692,2026-09-14 15:42:41,202.33,internet,withdrawal,NAD
TXN00039510,ACC000549,ACC003728,2026-09-14 15:42:41,517.66,branch,withdrawal,NAD
TXN00022725,ACC004199,ACC003225,2026-09-14 15:42:41,835.52,internet,deposit,NAD
TXN00072576,ACC003116,ACC000817,2026-09-14 15:42:41,76.12,branch,transfer,NAD
TXN00031804,ACC004799,ACC000346,2026-09-14 15:42:41,17.1,atm,withdrawal,NAD
TXN00052887,ACC002267,ACC004339,2026-09-14 15:42:41,157.74,mobile,transfer,NAD
TXN00009890,ACC000904,ACC003714,2026-09-14 15:42:41,213.83,internet,withdrawal,NAD
TXN00054468,ACC004178,ACC000619,2026-09-14 15:42:41,657.38,branch,transfer,NAD
TXN00036633,ACC003929,ACC002276,2026-09-14 15:42:41,456.32,branch,deposit,NAD
TXN00033183,ACC000955,ACC003940,2026-09-14 15:42:41,213.09,branch,transfer,NAD
TXN00047088,ACC002584,ACC000836,2026-09-14 15:42:41,304.5,mobile,deposit,NAD
TXN00004505,ACC004033,ACC003852,2026-09-14 15:42:41,4.15,mobile,payment,NAD
TXN00050137,ACC003807,ACC003355,2026-09-14 15:42:41,454.99,atm,transfer,NAD
TXN00006600,ACC002365,ACC000644,2026-09-14 15:42:41,123.73,branch,deposit,NAD
TXN00047005,ACC001115,ACC004545,2026-09-14 15:42:41,128.56,internet,payment,NAD
TXN00003239,ACC000175,ACC002518,2026-09-14 15:42:41,713.65,internet,transfer,NAD
TXN00060744,ACC003183,ACC004664,2026-09-14 15:42:41,675.54,atm,payment,NAD
TXN00042971,ACC000795,ACC001618,2026-09-14 15:42:41,1321.49,mobile,transfer,NAD
TXN00042973,ACC001755,ACC004658,2026-09-14 15:42:41,4599.1,mobile,withdrawal,NAD
TXN00027860,ACC003961,ACC004086,2026-09-14 15:42:41,694.11,atm,withdrawal,NAD
TXN00050663,ACC002477,ACC001371,2026-09-14 15:42:41,1946.18,internet,payment,NAD
TXN00032772,ACC001491,ACC001435,2026-09-14 15:42:41,231.43,mobile,transfer,NAD
TXN00030529,ACC001672,ACC004478,2026-09-14 15:42:41,339.34,branch,deposit,NAD
TXN00009976,ACC004892,ACC002090,2026-09-14 15:42:41,243.83,internet,deposit,NAD
TXN00007387,ACC004373,ACC000008,2026-09-14 15:42:41,233.37,mobile,payment,NAD
TXN00059499,ACC003008,ACC002983,2026-09-14 15:42:41,162.32,mobile,payment,NAD
TXN00074807,ACC004699,ACC004631,2026-09-14 15:42:41,1247.2,internet,withdrawal,NAD
TXN00049104,ACC004347,ACC001996,2026-09-14 15:42:41,1112.73,internet,payment,NAD
TXN00065589,ACC002053,ACC000802,2026-09-14 15:42:41,113.24,internet,deposit,NAD
TXN00017474,ACC001879,ACC002109,2026-09-14 15:42:41,511.48,mobile,deposit,NAD
TXN00072031,ACC002299,ACC001778,2026-09-14 15:42:41,117.53,atm,withdrawal,NAD
TXN00001765,ACC002114,ACC000443,2026-09-14 15:42:41,1234.19,mobile,transfer,NAD
TXN00053084,ACC000949,ACC004677,2026-09-14 15:42:41,51.81,mobile,withdrawal,NAD
TXN00018439,ACC002491,ACC001756,2026-09-14 15:42:41,3940.99,branch,withdrawal,NAD
TXN00030127,ACC003276,ACC000177,2026-09-14 15:42:41,118.15,atm,payment,NAD
TXN00010748,ACC003441,ACC000523,2026-09-14 15:42:41,689.11,internet,payment,NAD
TXN00026951,ACC004222,ACC004729,2026-09-14 15:42:41,636.53,mobile,transfer,NAD
TXN00065286,ACC001934,ACC001825,2026-09-14 15:42:41,25.89,branch,payment,NAD
TXN00048329,ACC002676,ACC003739,2026-09-14 15:42:41,551.33,atm,payment,NAD
TXN00036201,ACC001225,ACC003024,2026-09-14 15:42:41,400.74,mobile,withdrawal,NAD
TXN00054894,ACC001385,ACC004306,2026-09-14 15:42:41,273.08,mobile,withdrawal,NAD
TXN00056120,ACC002380,ACC001939,2026-09-14 15:42:41,6646.28,mobile,payment,NAD
TXN00036197,ACC002659,ACC001483,2026-09-14 15:42:41,402.53,mobile,transfer,NAD
TXN00018755,ACC002903,ACC002984,2026-09-14 15:42:41,88.96,branch,transfer,NAD
TXN00028679,ACC001757,ACC000866,2026-09-14 15:42:41,115.78,branch,withdrawal,NAD
TXN00014049,ACC003783,ACC002360,2026-09-14 15:42:41,892.66,atm,transfer,NAD
TXN00016173,ACC003535,ACC001201,2026-09-14 15:42:41,47.92,mobile,payment,NAD
TXN00012945,ACC001931,ACC000365,2026-09-14 15:42:41,280.46,mobile,deposit,NAD
TXN00010779,ACC000344,ACC003406,2026-09-14 15:42:41,2502.5,atm,payment,NAD
TXN00052986,ACC003366,ACC002576,2026-09-14 15:42:41,111.86,atm,deposit,NAD
TXN00067355,ACC003299,ACC001517,2026-09-14 15:42:41,11.54,atm,transfer,NAD
TXN00073670,ACC003461,ACC004577,2026-09-14 15:42:41,1486.98,internet,withdrawal,NAD
TXN00017815,ACC000272,ACC002493,2026-09-14 15:42:41,161.47,internet,withdrawal,NAD
TXN00025173,ACC003013,ACC001996,2026-09-14 15:42:41,513.14,mobile,deposit,NAD
TXN00052326,ACC003363,ACC004466,2026-09-14 15:42:41,1105.21,internet,deposit,NAD
TXN00026979,ACC001284,ACC004430,2026-09-14 15:42:41,99.45,internet,withdrawal,NAD
TXN00010972,ACC002343,ACC004485,2026-09-14 15:42:41,2221.69,atm,withdrawal,NAD
TXN00017794,ACC003247,ACC002644,2026-09-14 15:42:41,761.5,mobile,transfer,NAD
TXN00063740,ACC003755,ACC002506,2026-09-14 15:42:41,347.73,internet,payment,NAD
TXN00021708,ACC000113,ACC004221,2026-09-14 15:42:41,2191.67,atm,deposit,NAD
TXN00001681,ACC002202,ACC003302,2026-09-14 15:42:41,152.1,mobile,transfer,NAD
TXN00014073,ACC003107,ACC000118,2026-09-14 15:42:41,4644.59,internet,transfer,NAD
TXN00066229,ACC003622,ACC002503,2026-09-14 15:42:41,113.71,internet,transfer,NAD
TXN00041810,ACC001348,ACC001358,2026-09-14 15:42:41,11485.78,internet,payment,NAD
TXN00068086,ACC004792,ACC003920,2026-09-14 15:42:41,1861.89,atm,deposit,NAD
TXN00069785,ACC000527,ACC004723,2026-09-14 15:42:41,58.97,mobile,transfer,NAD
TXN00064660,ACC001668,ACC004810,2026-09-14 15:42:41,112.03,atm,withdrawal,NAD
TXN00042856,ACC001018,ACC001886,2026-09-14 15:42:41,304.15,mobile,withdrawal,NAD
TXN00047577,ACC004819,ACC003266,2026-09-14 15:42:41,717.47,mobile,withdrawal,NAD
TXN00062447,ACC003465,ACC004058,2026-09-14 15:42:41,524.78,atm,withdrawal,NAD
TXN00031431,ACC002469,ACC002331,2026-09-14 15:42:41,6.36,branch,withdrawal,NAD
TXN00050405,ACC002749,ACC002787,2026-09-14 15:42:41,149.3,internet,withdrawal,NAD
TXN00064241,ACC004690,ACC003233,2026-09-14 15:42:41,113.44,internet,transfer,NAD
TXN00051941,ACC001745,ACC000925,2026-09-14 15:42:41,3055.75,mobile,withdrawal,NAD
TXN00064559,ACC000695,ACC003629,2026-09-14 15:42:41,286.48,branch,transfer,NAD
TXN00026291,ACC003157,ACC004969,2026-09-14 15:42:41,13295.67,branch,withdrawal,NAD
TXN00038947,ACC000895,ACC004721,2026-09-14 15:42:41,3648.65,atm,deposit,NAD
TXN00051893,ACC001786,ACC004125,2026-09-14 15:42:41,4654.36,internet,deposit,NAD
TXN00038996,ACC001866,ACC004195,2026-09-14 15:42:41,682.33,branch,withdrawal,NAD
TXN00002713,ACC002235,ACC000202,2026-09-14 15:42:41,20089.54,branch,transfer,NAD
TXN00042729,ACC004241,ACC002536,2026-09-14 15:42:41,2223.02,mobile,payment,NAD
TXN00004282,ACC003448,ACC003269,2026-09-14 15:42:41,1975.04,atm,transfer,NAD
TXN00020706,ACC002303,ACC000094,2026-09-14 15:42:41,134.65,atm,payment,NAD
TXN00058580,ACC003516,ACC004374,2026-09-14 15:42:41,2603.61,internet,payment,NAD
TXN00030161,ACC001312,ACC002819,2026-09-14 15:42:41,309.97,mobile,withdrawal,NAD
TXN00053341,ACC001563,ACC004293,2026-09-14 15:42:41,434.48,branch,deposit,NAD
TXN00012018,ACC000649,ACC003535,2026-09-14 15:42:41,1101.32,atm,withdrawal,NAD
TXN00014255,ACC002405,ACC004834,2026-09-14 15:42:41,413.24,mobile,withdrawal,NAD
TXN00035569,ACC000665,ACC003794,2026-09-14 15:42:41,129.08,atm,withdrawal,NAD
TXN00074078,ACC001137,ACC004611,2026-09-14 15:42:41,103.25,mobile,withdrawal,NAD
TXN00012021,ACC000115,ACC001120,2026-09-14 15:42:41,440.93,atm,payment,NAD
TXN00052536,ACC004151,ACC003385,2026-09-14 15:42:41,207.35,mobile,transfer,NAD
TXN00047576,ACC001190,ACC002796,2026-09-14 15:42:41,570.94,internet,deposit,NAD
TXN00052350,ACC004124,ACC004123,2026-09-14 15:42:41,1240.61,atm,withdrawal,NAD
TXN00004053,ACC002836,ACC001292,2026-09-14 15:42:41,1172.02,atm,deposit,NAD
TXN00017596,ACC001751,ACC000243,2026-09-14 15:42:41,106.92,branch,deposit,NAD
TXN00074435,ACC001738,ACC004344,2026-09-14 15:42:41,84.95,mobile,payment,NAD
TXN00010535,ACC002014,ACC003498,2026-09-14 15:42:41,137.45,atm,transfer,NAD
TXN00026394,ACC004138,ACC002497,2026-09-14 15:42:41,235.23,atm,withdrawal,NAD
TXN00031400,ACC003656,ACC001524,2026-09-14 15:42:41,88.44,branch,transfer,NAD
TXN00007587,ACC001465,ACC000583,2026-09-14 15:42:41,665.91,mobile,withdrawal,NAD
TXN00073351,ACC002879,ACC004096,2026-09-14 15:42:41,518.28,internet,withdrawal,NAD
TXN00035253,ACC002364,ACC002583,2026-09-14 15:42:41,209.48,internet,payment,NAD
TXN00047515,ACC000997,ACC000606,2026-09-14 15:42:41,116.04,internet,withdrawal,NAD
TXN00062296,ACC001565,ACC000495,2026-09-14 15:42:41,681.59,mobile,withdrawal,NAD
TXN00040252,ACC004758,ACC002988,2026-09-14 15:42:41,4159.81,mobile,deposit,NAD
TXN00040255,ACC000935,ACC003274,2026-09-14 15:42:41,99.39,branch,transfer,NAD
TXN00026554,ACC000092,ACC000262,2026-09-14 15:42:41,106.9,atm,deposit,NAD
TXN00043257,ACC001225,ACC003394,2026-09-14 15:42:41,153.23,branch,payment,NAD
TXN00001048,ACC003631,ACC002776,2026-09-14 15:42:41,395.89,mobile,payment,NAD
TXN00042513,ACC002912,ACC004255,2026-09-14 15:42:41,194.86,branch,payment,NAD
TXN00047834,ACC003620,ACC001767,2026-09-14 15:42:41,918.18,branch,withdrawal,NAD
TXN00039926,ACC004422,ACC003433,2026-09-14 15:42:41,3110.64,internet,payment,NAD
TXN00052226,ACC001485,ACC004065,2026-09-14 15:42:41,916.21,mobile,payment,NAD
TXN00015478,ACC000802,ACC002670,2026-09-14 15:42:41,1083.87,atm,deposit,NAD
TXN00047844,ACC001952,ACC000925,2026-09-14 15:42:41,213.23,internet,payment,NAD
TXN00007068,ACC004874,ACC001010,2026-09-14 15:42:41,189.29,internet,withdrawal,NAD
TXN00018953,ACC002069,ACC002320,2026-09-14 15:42:41,584.52,branch,deposit,NAD
TXN00042388,ACC003851,ACC001433,2026-09-14 15:42:41,1646.17,branch,transfer,NAD
TXN00062121,ACC003136,ACC002677,2026-09-14 15:42:41,78.4,branch,payment,NAD
TXN00013831,ACC003963,ACC004164,2026-09-14 15:42:41,89.03,mobile,withdrawal,NAD
TXN00040307,ACC004125,ACC004339,2026-09-14 15:42:41,133.99,internet,deposit,NAD
TXN00011513,ACC002081,ACC004654,2026-09-14 15:42:41,1335.68,branch,transfer,NAD
TXN00015139,ACC004892,ACC002831,2026-09-14 15:42:41,836.5,branch,payment,NAD
TXN00068270,ACC004207,ACC003006,2026-09-14 15:42:41,346.53,internet,deposit,NAD
TXN00032581,ACC002706,ACC001248,2026-09-14 15:42:41,108.96,internet,deposit,NAD
